REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
594,58,09243017,1026000001862,594,045805703,12/1/2010,"ОАО КБ ""Псковбанк""","180016, г. Псков, Рижский проспект 40-б",Председатель Правления,Мартыненко Л.В.,Главный бухгалтер,Антипова С.С.,Начальник экономического отдела,Петрова А.Б.,(8112)573297,21
596,08,09271290,1022700002654,596,040813700,12/1/2010,"КБ ""Уссури"" ОАО","680006, Хабаровский край, г.Хабаровск, ул.Краснореченская, 109",Руководитель,Филиппов Д.Р.,Главный бухгалтер,Глазкова Л.В.,ведущий-экономист,Паклина М.С.,45-11-89,29
598,58,09243276,1026000001774,598,045853729,12/1/2010,"ОАО КБ ""Великие Луки банк""","182100, Псковская область, г. Великие Луки, ул. Комсомольская, д. 27-а",Председатель правления,Тимофеева Г.Н.,Главный бухгалтер,Степанова Т.Л.,Экономист,Клевченкова В.В.,(81153)5-68-03,21
604,45,09301022,1027739222246,604,044525408,12/1/2010,"АКБ ""ПЕРВЫЙ ИНВЕСТИЦИОННЫЙ"" (ЗАО)","127247,  г. Москва, Бескудниковский бульвар, д.36, корпус 1",Президент,Г.В.Алешечкина,Главный бухгалтер,Т.В.Самойлова,начальник отдела,И.А.Егорова,(495) 489-4207,30
606,45,09309802,1027739325624,606,044525429,12/1/2010,"ЗАО КБ ""Гагаринский""","119361,  г. Москва, 2-ой Очаковский пер., д.7",Председатель Правления,Шаров И.Н.,Главный бухгалтер - Начальник УБУиО,Лунина А.В.,Заместитель начальника отдела,Романова Г.Е.,430-66-14,25
608,45,09309822,1027739326207,608,044525401,12/1/2010,"АБ ""АСПЕКТ"" (ЗАО)","129327,  г. Москва, Анадырский проезд, д.21",Президент,Борохова И.Я,ВРИО,Бодрова Е.Ю.,Зам. начальника ПЭУ,Cтарикова Е.В.,(499)184-14-44,21
609,56,09309839,1025800000995,609,045655707,12/1/2010,"ООО Банк ""Кузнецкий""","440000, г. Пенза, ул. Красная, 104",Председатель Правления,Андреев А.В.,Главный бухгалтер,Макушина Я.В.,Руководитель ССО,Дружинина Т.В.,(8412)-23-18-70,30
622,45,09309957,1027700057440,622,044552238,12/1/2010,"ООО КБ ""АСБ""","117447, г. Москва, улица Дмитрия Ульянова, дом 35, строение 1",Председатель Правления,Щекотурова Е.В.,Главный бухгалтер,Кулигина Е.В.,Главный бухгалтер,Кулигина Е.В.,(499) 126-94-04,21
625,45,09309977,1062300007901,625,044552436,12/1/2010,Банк - Т (ОАО),"123610, г. Москва, Краснопресненская наб., д. 12",Зам. Председателя Правления,Хранеко А.П.,Главный бухгалтер,Храпунов В.А.,Главный бухгалтер,Храпунов В.А.,(495) 223-38-88,30
634,73,09790222,1027300001354,634,047308815,12/1/2010,ПВ-Банк (ЗАО),"432970, г. Ульяновск, ул. К. Маркса,1",Зам. Председателя Правления,А.В.Ясюченя,Главный бухгалтер,А.М.Ибрагимова,Начальник отдела,А.С.Комлева,421611,30
635,45,09307757,1027300001630,635,044552638,12/1/2010,"""НоваховКапиталБанк"" (ЗАО)","105066, г. Москва, ул. Спартаковская, д. 2, корп. 6",Зам. Председателя Правления,Смолькова Светлана Анатольевна,Главный бухгалтер,Туаева Оксана Ханджериевна,Зам.начальника  отдела банковской отчетности,Ковалева Н.В.,(495) 660-55-55,30
637,45,09307770,1027739108979,637,044585445,12/1/2010,"КБ ""ИНВЕСТИЦИОННЫЙ СОЮЗ"" (ООО)","115230, г. Москва, Электролитный проезд, д. 3, стр. 32",Председатель Правления,Расулов М.Р.,Главный бухгалтер,Бунеева О.В.,Главный бухгалтер,Бунеева О.В.,8 (499) 317-11-00,21
639,82,09307792,1020500000498,639,048209778,12/1/2010,"ООО КБ ""Каспий""","367027, Республика Дагестан, г.Махачкала, пр.Акушинского, д.34 ""Д""",Председатель правления,Алиев И.А.,Главный бухгалтер,Салимова Н.А.,Исполнитель,Ибрагимова Д.И.,51-62-03,21
646,94,09269011,1021800000090,646,049401871,12/1/2010,"АКБ ""Ижкомбанк"" (ОАО)","426076, Удмуртская Республика, г.Ижевск, ул. Ленина, 30",Директор Банка,Пономарев А.Ю.,Главный бухгалтер,Щербакова В.Н.,Главный специалист,Аитова Л.М.,919-240,30
650,15,09106059,1023200000010,650,041501706,12/1/2010,"КАБ ""Бежица-банк"" ОАО","241035, Брянская область, г. Брянск, ул. Брянской Пролетарской дивизии, 1-А",И.О. Председателя Правления,Изотова Г.В.,Главный бухгалтер,Ефимова Г. Е.,И.О. Председателя Правления,Изотова Г. В.,58-95-51,21
653,73,09307912,1027300000232,653,047308811,12/1/2010,"ОАО ГБ ""Симбирск""","432063, г. Ульяновск, ул.Карла Маркса, дом 5",Председатель Правления,В.Н. Усенко,Главный бухгалтер,Т.Ф.Морозова,Зам.главного бухгалтера,И.Н. Потолокова,440182,29
654,20,09111037,1023600002084,654,042007707,12/1/2010,"ОАО банк ""Воронеж""","394006, г. Воронеж, ул. Челюскинцев, 149",И.О. Президента банка,Юмашева Н.И.,И.О. Главного бухгалтера,Струкова С.Н.,Начальник Казначейства,Зюзюкова Т.В.,57-84-58,21
655,75,09307935,1027400009790,655,047501782,12/1/2010,"ЗАО ""Челябкомзембанк""","454080, г.Челябинск, пр. Ленина, 89",И.о. генеральнго директора,Макаров А.В.,Главный бухгалтер,Павлова Т.Н.,Гл. экономист,Гуткин А.Д.,211-01-64,21
665,79,09143037,1020100002955,665,047908750,12/1/2010,"ООО КБ ""ГТ банк""","385400, Республика Адыгея, а.Кошехабль, ул.Дружбы Народов, 37",Руководитель,Кумпилова Н.К.,Главный бухгалтер,Папова Л.Н.,Начальник ФАО,Трапезникова И.А.,2791735,21
671,63,09309064,1026400002310,671,046322769,12/1/2010,"ООО ""БАНК ФИНИНВЕСТ""","410002, г. Саратов, ул. им. Н.Г. Чернышевского, д. 170/176",Председатель Правления,Крикунов Владимир Петрович,Главный бухгалтер,Кулакова Наталия Валерьевна,Исполнитель,Мозговой Роман Вячеславович,(845-2) 477-000 (доб.1746),21
