REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
3427,45,,1027744004903,3427-К,044585503,10/1/2010,"НКО ""Русское финансовое общество"" (ООО)","117418, г. Москва, ул. Гарибальди, д.36",И.о. Председателя Правления,Сухарев А.Н.,Зам. главного бухгалтера,Першина И.Э.,Зам. начальника отдела анлиза и отчнтности,Лебедева А.Н.,730-58-78 (доб. 122),22
3433,45,14244869,1037711002284,3433,044579222,10/1/2010,"ООО КБ ""Стар Альянс""","115280,  г. Москва, ул. Автозаводская, д. 5",Председатель Правления,Карнаухов А.С.,Главный бухгалтер,Кирова И.В.,Зам. начальника отдела сводной финансовой отчетности и оценки уровня банковских рисков,Пчелинцева С.В.,(495)730-52-06,22
3434,45,14284024,1097711000122,3434,044585512,10/1/2010,"""РИАБАНК"" (ЗАО)","127055, Москва, Вадковский пер., д. 5, стр. 1",Председатель Правления,Власова Т.В.,Главный бухгалтер,Шек С.Г.,Начальник отдела отчетности,Калинина Ж.В.,937-35-16 вн.226,22
3435,45,18164788,1037711002471,3435,044552709,10/1/2010,"ООО КБ ""ИКФ""","115114, г. Москва, Павелецкая набережная, дом 8, строение 6, офис 602, этаж 6",Председатель Правления,Ревзон Дмитрий Августович,Главный бухгалтер,Доронкина Татьяна Владимировна,Заместитель начальника отдела отчетности,Милевич Екатерина Викторовна,645-44-80,22
3436,45,70140300,1037711002339,3436,044583727,10/1/2010,"ООО ""Первый Клиентский Банк""","127018, Москва, 3-й проезд Марьиной Рощи, д. 40, стр. 1, 4-й этаж, офис № 414 А",Зам. Председателя Правления,Бровкин С.В.,Главный бухгалтер,Муравская Н.Г.,Главный бухгалтер,Муравская Н.Г.,689-00-35,22
3439,45,70171631,1037711005045,3439,044579188,10/1/2010,"КБ ""АКЭФ-БАНК"" (ООО)","105120, г. Москва, Большой Полуярославский переулок, дом 10, корпус 2",Председатель Правления,Суслов С.В.,Главный бухгалтер,Кузнецова Л.Е.,Начальник Управления отчетности,Благова В.Е.,228-08-48(194),22
3441,45,70170324,1037711005804,3441,044599339,10/1/2010,"КБ ""Банк Развития Технологий"" (ЗАО)","107045, г. Москва, Сретенский бульвар, д.7/1/8, стр.3",Председатель Правления,Канцерский О.В.,Главный бухгалтер,Моргачева В.А.,Зам. Начальника Отдела сводной отчетности,Грачева Н.А.,780-33-31,22
3450,45,72049182,1087711000046,3450,044552536,10/1/2010,"Банк ""РЕСО Кредит"" (ОАО)","109028, г. Москва, ул. Воронцово Поле, д. 5-7, стр. 9",Первый Заместитель Председателя Правления,Арутюнова Р.Л.,Главный бухгалтер,Селявина Е.В.,Главный бухгалтер,Селявина Е.В.,730-77-55,22
3452,45,77318103,1057711000820,3452-К,044552450,10/1/2010,"НКО ""Альтернатива"" (ООО)","109028, г. Москва, пер. Казарменный, д. 6, стр. 1",И.О.Председателя Правления,Быстрицкая М.С.,Главный бухгалтер,Додул Н.Я.,Начальник ОБУИО,Михеева А.Ю.,(495)916-33-27,22
3454,45,,1057711003569,3454-К,044583934,10/1/2010,"НКО ""ИНКАХРАН"" (ОАО)","125445, г.Москва, ул.Смольная, д.22, строение 1",Заместитель Председателя Правления,А.В. Красавин,Главный бухгалтер,Т.А. Пересыпкина,Начальник управления,Струневская И.Н.,960-28-60,22
3457,22,77816597,1055200015408,3457,042202720,10/1/2010,"ЗАО ""ФОРУС Банк""","603000, г. Нижний Новгород, ул. Максима Горького, д.117",Зам. Председателя Правления,Тетерикова Л.В.,Главный бухгалтер,Бабушкина Н.В.,Директор финансового Департамента,Сорокина С.В.,257-85-40,26
3458,45,78530182,1057711008068,3458-Д,044552503,10/1/2010,"ЗАО НДКО ""ЖМС""","125124, г. Москва, 3-я улица Ямского Поля, д. 2, кор. 26",И.о. Президента,Селищева Е.А.,Главный бухгалтер,Каюмова Е.В.,Заместитель главного бухгалтера,Земцова Л.Н.,916-60-26,22
3460,45,,1057711014800,3460,044525717,10/1/2010,"ООО ""Америкэн Экспресс Банк""","119048, г. Москва, ул. Усачева, д. 33, стр. 1",Заместитель Председателя Правления,Казенас С.Е.,Главный бухгалтер,Савинкова О.Ю.,Главный бухгалтер,Савинкова О.Ю.,980 99 71,22
3461,36,93583023,1066300000260,3461,043601927,10/1/2010,"ОАО ""Первобанк""","443086, г.Самара, ул.Ерошевского, 3 А",Помощник Председателя Правления по работе с клиентами,Рыжиков С.Ю.,Главный бухгалтер,Радаева Т.Н.,Ведущий экономист,Киркина И.А.,278-78-88,22
3463,45,,1067711001863,3463,044525733,10/1/2010,"ООО ""Ю Би Эс Банк""","115054, г. Москва, Павелецкая пл., д. 2, стр. 2, 11 эт.",Председатель Правления,К.Шмид,Главный бухгалтер,О.Н.Рубашко,Зам. Главного бухгалтера,М.А.Узунова,648-2338,22
3466,45,96537839,1067711004481,3466,044552721,10/1/2010,"ЗАО АКБ ""Национальный Клиринговый Центр""","125009, г. Москва, Большой Кисловский пер., д. 13",Заместитель Председателя Правления,Лабутин Олег Викторович,"Главный бухгалтер, член Правления",Бабкина Ольга Григорьевна,Начальник отдела отчетности,Давыдова Светлана Александровна,234-24-88,22
3468,40,98620556,1077800000167,3468,044030820,10/1/2010,Санкт-Петербургский банк инвестиций (ЗАО),"197101, г. Санкт-Петербург, ул. Большая Монетная, дом 16, корпус 30, Литер А",Руководитель,Сильченко Роман Анатольевич,Главный бухгалтер,Смирнова Юлия Вячеславовна,Заместитель Главного бухгалтера,Ильяшина Анна Михайловна,611-15-40,22
3470,45,80858748,1077711000058,3470,044525630,10/1/2010,"ЗАО ""Тойота Банк""","109028, г. Москва, Серебряническая наб., дом 29","Вице-Президент, Финансовый директор",Сорокина Ю.Ю.,И.О. Главного бухгалтера,Зверева Е.В.,Начальник отдела отчетности,Павлова Т.А.,(495) 644-10-37,22
3472,19,,1073500001640,3472-К,041909708,10/1/2010,"НКО ""КредитАльянс"" (ООО)","160010, г. Вологда, ул. Залинейная, д.30.",Председатель Правления,Воронцов С. Л.,Главный бухгалтер,Дзюбецкая Е. А.,Главный бухгалтер,Дзюбецкая Е. А.,56-37-07,22
